job_idx,rank,cv_id,candidate,experience_years,nb_skills,matched_skills,keyword_score,skills_score,experience_score,global_score,label,job_snippet
177,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",10.8,0.0,60.0,17.4,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle (IA) de rejoindre no..."
177,5,4,Candidat_4,11,0,,8.57,0.0,60.0,16.29,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle (IA) de rejoindre no..."
178,1,2,Candidat_2,4,8,"sql, java, javascript, angular, git, postgresql, oracle, api",49.31,12.5,60.0,40.41,❌ Écarté,"
   Opportunité pour un expert en solutions cloud chez notre entreprise. Nous so..."
178,2,3,Candidat_3,3,4,"sql, node, git, data science",39.56,0.0,60.0,31.78,❌ Écarté,"
   Opportunité pour un expert en solutions cloud chez notre entreprise. Nous so..."
178,3,4,Candidat_4,1,4,"python, machine learning, nlp, data science",9.0,25.0,60.0,24.0,❌ Écarté,"
   Opportunité pour un expert en solutions cloud chez notre entreprise. Nous so..."
178,4,1,Candidat_1,2,1,devops,14.19,0.0,60.0,19.09,❌ Écarté,"
   Opportunité pour un expert en solutions cloud chez notre entreprise. Nous so..."
178,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.71,0.0,60.0,16.36,❌ Écarté,"
   Opportunité pour un expert en solutions cloud chez notre entreprise. Nous so..."
179,1,3,Candidat_3,4,6,"java, javascript, react, node, git, rest",50.62,0.0,60.0,37.31,❌ Écarté,"
   Nous sommes à la recherche d'un chef de projets logiciels 'data' expérimenté..."
179,2,5,Candidat_5,1,3,"machine learning, deep learning, devops",11.74,33.33,60.0,27.87,❌ Écarté,"
   Nous sommes à la recherche d'un chef de projets logiciels 'data' expérimenté..."
179,3,1,Candidat_1,3,19,"python, sql, django, fastapi, kafka, docker, git, machine learning",5.64,10.53,60.0,17.98,❌ Écarté,"
   Nous sommes à la recherche d'un chef de projets logiciels 'data' expérimenté..."
179,4,2,Candidat_2,7,6,"machine learning, deep learning, nlp, computer vision, data science, llm",8.72,0.0,60.0,16.36,❌ Écarté,"
   Nous sommes à la recherche d'un chef de projets logiciels 'data' expérimenté..."
179,5,4,Candidat_4,4,0,,7.24,0.0,60.0,15.62,❌ Écarté,"
   Nous sommes à la recherche d'un chef de projets logiciels 'data' expérimenté..."
180,1,1,Candidat_1,1,5,"java, node, oracle, agile, scrum",75.54,20.0,60.0,55.77,🔶 À évaluer,"
   Opportunité pour un expert en développement Full Stack chez notre entreprise..."
180,2,2,Candidat_2,2,4,"java, angular, vue, git",20.58,75.0,60.0,44.79,❌ Écarté,"
   Opportunité pour un expert en développement Full Stack chez notre entreprise..."
180,3,3,Candidat_3,5,6,"docker, azure, terraform, git, devops, ci/cd",7.67,50.0,60.0,30.84,❌ Écarté,"
   Opportunité pour un expert en développement Full Stack chez notre entreprise..."
180,4,4,Candidat_4,3,9,"python, react, azure, git, deep learning, data science, api, rest",14.58,22.22,60.0,25.96,❌ Écarté,"
   Opportunité pour un expert en développement Full Stack chez notre entreprise..."
180,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",9.63,0.0,60.0,16.82,❌ Écarté,"
   Opportunité pour un expert en développement Full Stack chez notre entreprise..."
181,1,1,Candidat_1,1,2,"react, angular",75.35,50.0,60.0,64.67,🔶 À évaluer,Nous sommes à la recherche d'un Développeur Web Full Stack pour rejoindre notre ...
181,2,3,Candidat_3,4,14,"python, sql, java, linux, machine learning, scikit-learn, pandas, power bi",16.82,7.14,60.0,22.55,❌ Écarté,Nous sommes à la recherche d'un Développeur Web Full Stack pour rejoindre notre ...
181,3,2,Candidat_2,2,12,"python, sql, java, javascript, django, docker, kubernetes, mongodb",5.04,16.67,60.0,19.52,❌ Écarté,Nous sommes à la recherche d'un Développeur Web Full Stack pour rejoindre notre ...
181,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",10.37,0.0,60.0,17.18,❌ Écarté,Nous sommes à la recherche d'un Développeur Web Full Stack pour rejoindre notre ...
181,5,4,Candidat_4,4,8,"python, spark, hadoop, machine learning, deep learning, data science, data analyst, llm",2.45,0.0,60.0,13.22,❌ Écarté,Nous sommes à la recherche d'un Développeur Web Full Stack pour rejoindre notre ...
182,1,2,Candidat_2,3,9,"sql, java, angular, kafka, git, postgresql, mysql, api",44.08,0.0,60.0,34.04,❌ Écarté,Opportunité pour un expert DevOps chez notre entreprise en pleine croissance. No...
182,2,1,Candidat_1,5,6,"docker, azure, terraform, git, devops, ci/cd",13.75,33.33,60.0,28.87,❌ Écarté,Opportunité pour un expert DevOps chez notre entreprise en pleine croissance. No...
182,3,5,Candidat_5,1,3,"machine learning, deep learning, devops",11.45,33.33,60.0,27.72,❌ Écarté,Opportunité pour un expert DevOps chez notre entreprise en pleine croissance. No...
182,4,3,Candidat_3,9,10,"python, java, javascript, django, flask, azure, machine learning, data science",9.87,0.0,60.0,16.93,❌ Écarté,Opportunité pour un expert DevOps chez notre entreprise en pleine croissance. No...
182,5,4,Candidat_4,3,10,"sql, node, docker, azure, terraform, linux, excel, postgresql",5.42,0.0,60.0,14.71,❌ Écarté,Opportunité pour un expert DevOps chez notre entreprise en pleine croissance. No...
183,1,1,Candidat_1,1,5,"java, node, oracle, agile, scrum",67.83,60.0,60.0,63.91,🔶 À évaluer,"
   Nous recherchons un développeur full-stack expérimenté pour rejoindre notre ..."
183,2,2,Candidat_2,2,16,"sql, java, javascript, typescript, react, angular, node, aws",15.51,31.25,60.0,29.13,❌ Écarté,"
   Nous recherchons un développeur full-stack expérimenté pour rejoindre notre ..."
183,3,4,Candidat_4,1,16,"python, flask, fastapi, spark, airflow, git, machine learning, deep learning",13.4,6.25,60.0,20.57,❌ Écarté,"
   Nous recherchons un développeur full-stack expérimenté pour rejoindre notre ..."
183,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.61,0.0,60.0,16.3,❌ Écarté,"
   Nous recherchons un développeur full-stack expérimenté pour rejoindre notre ..."
183,5,3,Candidat_3,0,15,"python, sql, angular, docker, kubernetes, aws, gcp, git",7.51,26.67,20.0,15.76,❌ Écarté,"
   Nous recherchons un développeur full-stack expérimenté pour rejoindre notre ..."
184,1,1,Candidat_1,1,5,"java, node, oracle, agile, scrum",65.28,0.0,60.0,44.64,❌ Écarté,"
   Opportunité pour un expert en backend : Nous recherchons un ingénieur backen..."
184,2,3,Candidat_3,1,0,,28.27,0.0,60.0,26.13,❌ Écarté,"
   Opportunité pour un expert en backend : Nous recherchons un ingénieur backen..."
184,3,2,Candidat_2,1,0,,28.24,0.0,60.0,26.12,❌ Écarté,"
   Opportunité pour un expert en backend : Nous recherchons un ingénieur backen..."
184,4,5,Candidat_5,1,3,"machine learning, deep learning, devops",11.23,0.0,60.0,17.62,❌ Écarté,"
   Opportunité pour un expert en backend : Nous recherchons un ingénieur backen..."
184,5,4,Candidat_4,2,2,"python, oracle",1.42,0.0,60.0,12.71,❌ Écarté,"
   Opportunité pour un expert en backend : Nous recherchons un ingénieur backen..."
185,1,3,Candidat_3,5,5,"python, machine learning, deep learning, computer vision, data science",20.39,60.0,60.0,40.2,❌ Écarté,Opportunité pour un expert en Data Science chez notre entreprise de technologie....
185,2,2,Candidat_2,5,5,"python, machine learning, deep learning, computer vision, data science",19.74,60.0,60.0,39.87,❌ Écarté,Opportunité pour un expert en Data Science chez notre entreprise de technologie....
185,3,4,Candidat_4,3,7,"django, kafka, airflow, machine learning, deep learning, data science, data engineer",15.27,28.57,60.0,28.21,❌ Écarté,Opportunité pour un expert en Data Science chez notre entreprise de technologie....
185,4,1,Candidat_1,3,19,"python, sql, django, fastapi, kafka, docker, git, machine learning",12.9,26.32,60.0,26.35,❌ Écarté,Opportunité pour un expert en Data Science chez notre entreprise de technologie....
185,5,5,Candidat_5,4,2,"react, elasticsearch",12.91,0.0,60.0,18.45,❌ Écarté,Opportunité pour un expert en Data Science chez notre entreprise de technologie....
186,1,1,Candidat_1,5,10,"python, sql, azure, nlp, pandas, power bi, mysql, data analyst",44.9,20.0,100.0,48.45,🔶 À évaluer,"
   Opportunité pour un expert en Big Data et Data Science chez notre entreprise..."
186,2,4,Candidat_4,3,6,"java, angular, vue, excel, scrum, api",61.02,16.67,60.0,47.51,🔶 À évaluer,"
   Opportunité pour un expert en Big Data et Data Science chez notre entreprise..."
186,3,3,Candidat_3,5,5,"python, machine learning, deep learning, computer vision, data science",12.62,40.0,100.0,38.31,❌ Écarté,"
   Opportunité pour un expert en Big Data et Data Science chez notre entreprise..."
186,4,2,Candidat_2,1,2,"react, angular",53.46,0.0,20.0,30.73,❌ Écarté,"
   Opportunité pour un expert en Big Data et Data Science chez notre entreprise..."
186,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",10.53,0.0,20.0,9.27,❌ Écarté,"
   Opportunité pour un expert en Big Data et Data Science chez notre entreprise..."
187,1,1,Candidat_1,1,2,"react, angular",62.13,0.0,60.0,43.06,❌ Écarté,Nous sommes à la recherche d'un expert en développement web pour rejoindre notre...
187,2,3,Candidat_3,2,12,"python, sql, java, javascript, django, docker, kubernetes, mongodb",4.17,16.67,60.0,19.09,❌ Écarté,Nous sommes à la recherche d'un expert en développement web pour rejoindre notre...
187,3,5,Candidat_5,1,3,"machine learning, deep learning, devops",9.35,0.0,60.0,16.68,❌ Écarté,Nous sommes à la recherche d'un expert en développement web pour rejoindre notre...
187,4,2,Candidat_2,2,12,"java, javascript, typescript, react, node, docker, git, mongodb",6.7,0.0,60.0,15.35,❌ Écarté,Nous sommes à la recherche d'un expert en développement web pour rejoindre notre...
187,5,4,Candidat_4,6,1,git,0.43,0.0,60.0,12.21,❌ Écarté,Nous sommes à la recherche d'un expert en développement web pour rejoindre notre...
188,1,1,Candidat_1,4,7,"python, java, typescript, react, vue, git, agile",55.99,85.71,60.0,65.71,✅ Retenu,"
   Opportunité pour un expert en développement Frontend chez notre entreprise. ..."
188,2,3,Candidat_3,2,19,"python, java, javascript, react, angular, node, django, flask",62.31,36.84,60.0,54.21,🔶 À évaluer,"
   Opportunité pour un expert en développement Frontend chez notre entreprise. ..."
188,3,2,Candidat_2,4,8,"sql, java, javascript, react, angular, node, api, rest",9.5,50.0,60.0,31.75,❌ Écarté,"
   Opportunité pour un expert en développement Frontend chez notre entreprise. ..."
188,4,4,Candidat_4,4,3,"git, nlp, rest",4.66,33.33,60.0,24.33,❌ Écarté,"
   Opportunité pour un expert en développement Frontend chez notre entreprise. ..."
188,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.82,0.0,60.0,16.41,❌ Écarté,"
   Opportunité pour un expert en développement Frontend chez notre entreprise. ..."
189,1,1,Candidat_1,4,7,"python, java, typescript, react, vue, git, agile",39.34,42.86,60.0,44.53,❌ Écarté,Opportunité pour un expert Full-Stack chez nous. Nous recherchons un développeur...
189,2,2,Candidat_2,2,8,"java, typescript, angular, git, linux, oracle, agile, scrum",20.4,25.0,60.0,29.7,❌ Écarté,Opportunité pour un expert Full-Stack chez nous. Nous recherchons un développeur...
189,3,4,Candidat_4,4,3,"git, nlp, rest",4.19,33.33,60.0,24.09,❌ Écarté,Opportunité pour un expert Full-Stack chez nous. Nous recherchons un développeur...
189,4,3,Candidat_3,4,19,"python, sql, java, javascript, react, kafka, kubernetes, aws",4.3,10.53,60.0,17.31,❌ Écarté,Opportunité pour un expert Full-Stack chez nous. Nous recherchons un développeur...
189,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",9.11,0.0,60.0,16.55,❌ Écarté,Opportunité pour un expert Full-Stack chez nous. Nous recherchons un développeur...
190,1,2,Candidat_2,4,7,"sql, angular, excel, agile, scrum, api, rest",60.56,14.29,60.0,46.57,🔶 À évaluer,"
   Opportunité pour un expert en intelligence artificielle et apprentissage aut..."
190,2,1,Candidat_1,4,6,"spark, git, machine learning, deep learning, devops, rest",10.3,33.33,60.0,27.15,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle et apprentissage aut..."
190,3,4,Candidat_4,1,3,"python, terraform, devops",4.79,33.33,60.0,24.39,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle et apprentissage aut..."
190,4,3,Candidat_3,2,4,"git, machine learning, rest, llm",1.37,25.0,60.0,20.19,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle et apprentissage aut..."
190,5,5,Candidat_5,4,2,"react, elasticsearch",10.76,0.0,60.0,17.38,❌ Écarté,"
   Opportunité pour un expert en intelligence artificielle et apprentissage aut..."
191,1,1,Candidat_1,1,2,"react, angular",71.48,0.0,60.0,47.74,🔶 À évaluer,"
   Opportunité pour un expert en développement web chez Evaa Event & Com. 
   N..."
191,2,3,Candidat_3,1,18,"python, sql, java, flask, docker, gcp, machine learning, deep learning",10.96,11.11,60.0,20.81,❌ Écarté,"
   Opportunité pour un expert en développement web chez Evaa Event & Com. 
   N..."
191,3,5,Candidat_5,1,3,"machine learning, deep learning, devops",8.32,0.0,60.0,16.16,❌ Écarté,"
   Opportunité pour un expert en développement web chez Evaa Event & Com. 
   N..."
191,4,2,Candidat_2,10,6,"python, git, machine learning, data science, mlops, api",7.26,0.0,60.0,15.63,❌ Écarté,"
   Opportunité pour un expert en développement web chez Evaa Event & Com. 
   N..."
191,5,4,Candidat_4,2,1,rest,2.08,0.0,60.0,13.04,❌ Écarté,"
   Opportunité pour un expert en développement web chez Evaa Event & Com. 
   N..."
192,1,2,Candidat_2,3,4,"sql, node, git, data science",32.73,25.0,60.0,35.86,❌ Écarté,Nous sommes à la recherche d'un développeur Full Stack expérimenté pour rejoindr...
192,2,1,Candidat_1,0,11,"java, javascript, typescript, react, kubernetes, aws, devops, ci/cd",41.42,27.27,20.0,32.89,❌ Écarté,Nous sommes à la recherche d'un développeur Full Stack expérimenté pour rejoindr...
192,3,5,Candidat_5,1,3,"machine learning, deep learning, devops",7.48,33.33,60.0,25.74,❌ Écarté,Nous sommes à la recherche d'un développeur Full Stack expérimenté pour rejoindr...
192,4,3,Candidat_3,3,20,"sql, java, javascript, typescript, react, angular, node, docker",14.68,20.0,60.0,25.34,❌ Écarté,Nous sommes à la recherche d'un développeur Full Stack expérimenté pour rejoindr...
192,5,4,Candidat_4,4,8,"python, spark, hadoop, machine learning, deep learning, data science, data analyst, llm",1.77,12.5,60.0,16.63,❌ Écarté,Nous sommes à la recherche d'un développeur Full Stack expérimenté pour rejoindr...
193,1,1,Candidat_1,1,2,"react, angular",60.56,0.0,60.0,42.28,❌ Écarté,"
   Opportunité pour un expert en développement web et web mobile chez notre ent..."
193,2,3,Candidat_3,2,4,"java, angular, vue, git",6.74,50.0,60.0,30.37,❌ Écarté,"
   Opportunité pour un expert en développement web et web mobile chez notre ent..."
193,3,4,Candidat_4,20,23,"sql, java, javascript, react, angular, node, kafka, docker",5.15,17.39,60.0,19.79,❌ Écarté,"
   Opportunité pour un expert en développement web et web mobile chez notre ent..."
193,4,2,Candidat_2,2,12,"python, sql, java, javascript, django, docker, kubernetes, mongodb",5.49,16.67,60.0,19.75,❌ Écarté,"
   Opportunité pour un expert en développement web et web mobile chez notre ent..."
193,5,5,Candidat_5,1,3,"machine learning, deep learning, devops",11.74,0.0,60.0,17.87,❌ Écarté,"
   Opportunité pour un expert en développement web et web mobile chez notre ent..."
194,1,1,Candidat_1,1,15,"python, sql, typescript, angular, vue, node, docker, git",51.12,6.67,60.0,39.56,❌ Écarté,"
   Opportunité pour un expert en apprentissage automatique et en intelligence a..."
194,2,3,Candidat_3,1,7,"python, sql, git, pandas, numpy, power bi, data analyst",20.94,14.29,60.0,26.76,❌ Écarté,"
   Opportunité pour un expert en apprentissage automatique et en intelligence a..."
194,3,2,Candidat_2,5,5,"python, machine learning, deep learning, computer vision, data science",7.4,20.0,60.0,21.7,❌ Écarté,"
   Opportunité pour un expert en apprentissage automatique et en intelligence a..."
